Va_rms_pre,Va_rms_flt,Vb_rms_flt,Vc_rms_flt,Va_sag,Vb_sag,Vc_sag,Ia_rms_flt,Ib_rms_flt,Ic_rms_flt,Ia_peak,Ib_peak,Ic_peak,I_max_peak,Va_H2,Va_H3,Va_H5,Ia_H2,Ia_H3,Ib_H2,Ib_H3,Va_thd,Ia_thd,V0_ratio,V2_ratio,V_imbalance,I_imbalance,Ib_Ia_ratio,Ic_Ia_ratio,fault_bus,fault_type,label,Rf_pu
1.03269,0.05191,0.05148,0.05203,0.94973,0.95015,0.94962,0.79161,0.79092,0.79148,1.12555,1.12533,1.13225,1.13225,0.01448,0.00249,0.00783,0.00019,0.00047,0.00028,0.00049,0.02792,0.00171,0.0,0.0,0.00627,0.00053,0.99912,0.99983,3,Three_Phase,1,0.0
1.03264,0.05205,0.05169,0.05159,0.9496,0.94997,0.95006,0.79151,0.79125,0.79126,1.1254,1.12629,1.1293,1.1293,0.00529,0.00693,0.01419,0.00043,0.00064,0.00105,0.00048,0.02191,0.00183,0.0,0.0,0.00521,0.00021,0.99968,0.99968,3,Three_Phase,1,0.001
1.03262,0.05218,0.05207,0.05204,0.94947,0.94959,0.94961,0.79153,0.79157,0.79161,1.12256,1.12596,1.12222,1.12596,0.01857,0.00846,0.00511,0.00027,0.00039,0.00034,0.00055,0.02405,0.00196,0.0,0.0,0.00155,5e-05,1.00005,1.0001,3,Three_Phase,1,0.001129
1.03271,0.05179,0.05201,0.05162,0.94985,0.94965,0.95003,0.79138,0.79173,0.79176,1.1229,1.13013,1.13066,1.13066,0.00294,0.02552,0.00466,0.00043,0.00053,0.00056,0.00037,0.03167,0.00156,0.0,0.0,0.00385,0.00031,1.00045,1.00048,3,Three_Phase,1,0.001274
1.03289,0.05235,0.05147,0.0521,0.94932,0.95014,0.94958,0.79146,0.79177,0.79181,1.12595,1.12556,1.13005,1.13005,0.00528,0.00082,0.00456,0.00072,0.00034,0.0007,0.00017,0.02579,0.00143,0.0,0.0,0.0096,0.00028,1.00039,1.00044,3,Three_Phase,1,0.001438
1.03301,0.05181,0.05176,0.05231,0.94985,0.94988,0.94935,0.79152,0.79201,0.79181,1.12784,1.12986,1.1269,1.12986,0.00547,0.01199,0.00202,0.00039,0.00033,0.00088,0.00077,0.02616,0.00109,0.0,0.0,0.00672,0.00033,1.00062,1.00037,3,Three_Phase,1,0.001624
1.03257,0.05164,0.0517,0.05136,0.94998,0.94994,0.95029,0.79178,0.79215,0.7915,1.12861,1.12604,1.12556,1.12861,0.01206,0.00474,0.00519,0.00057,0.00073,0.00053,0.00087,0.02356,0.0017,0.0,0.0,0.00403,0.00043,1.00047,0.99965,3,Three_Phase,1,0.001833
1.03293,0.05154,0.05121,0.05221,0.9501,0.95043,0.94945,0.79178,0.79223,0.79189,1.12264,1.13102,1.12663,1.13102,0.00425,0.00606,0.0045,0.00021,0.00127,0.00033,0.00017,0.02246,0.00163,0.0,0.0,0.01079,0.00033,1.00057,1.00013,3,Three_Phase,1,0.002069
1.03271,0.05184,0.05192,0.05198,0.9498,0.94973,0.94966,0.79112,0.79231,0.79177,1.1265,1.12764,1.12273,1.12764,0.00175,0.00744,0.01027,0.00072,0.00036,0.00065,0.00052,0.02016,0.00155,0.0,0.0,0.00141,0.00078,1.00151,1.00082,3,Three_Phase,1,0.002336
1.03293,0.05225,0.05182,0.05182,0.94942,0.94982,0.94982,0.79175,0.79138,0.79095,1.12282,1.13003,1.12249,1.13003,0.00293,0.01287,0.00985,0.00048,0.00074,0.00052,0.0003,0.02616,0.00164,0.0,0.0,0.00548,0.00052,0.99954,0.99898,3,Three_Phase,1,0.002637
1.03252,0.05218,0.05261,0.05223,0.94947,0.94906,0.94946,0.79073,0.7915,0.79116,1.13295,1.12516,1.12437,1.13295,0.00357,0.01212,0.0076,0.00056,0.00018,0.00016,0.00032,0.02274,0.00159,0.0,0.0,0.00519,0.00051,1.00097,1.00054,3,Three_Phase,1,0.002976
1.03318,0.05209,0.05187,0.05215,0.94959,0.94979,0.94949,0.79186,0.79193,0.79159,1.12743,1.12737,1.12405,1.12743,0.00732,0.00301,0.00204,0.0003,0.00064,0.00055,0.00051,0.02094,0.00162,0.0,0.0,0.00319,0.00025,1.00009,0.99967,3,Three_Phase,1,0.00336
1.03326,0.0517,0.05235,0.05183,0.94997,0.94933,0.94984,0.79131,0.79134,0.79151,1.12848,1.12664,1.13094,1.13094,0.0055,0.00246,0.00804,0.00087,0.00028,0.00023,6e-05,0.02353,0.00155,0.0,0.0,0.00752,0.00016,1.00004,1.00026,3,Three_Phase,1,0.003793
1.0327,0.05151,0.05284,0.05144,0.95012,0.94882,0.95019,0.79191,0.79108,0.79193,1.12808,1.12911,1.1266,1.12911,0.01167,0.0076,0.00214,0.00031,0.00073,0.00039,0.00018,0.02458,0.00206,0.0,0.0,0.01755,0.00071,0.99895,1.00002,3,Three_Phase,1,0.004281
1.03292,0.05205,0.05173,0.05166,0.94961,0.94992,0.95,0.79148,0.79195,0.79202,1.12729,1.12567,1.12563,1.12729,0.01667,0.01477,0.00773,0.00051,0.00014,0.00029,0.00012,0.03253,0.00146,0.0,0.0,0.00461,0.00043,1.0006,1.00069,3,Three_Phase,1,0.004833
1.03286,0.05193,0.05186,0.05196,0.94973,0.94979,0.9497,0.79171,0.79124,0.7913,1.12874,1.12715,1.12504,1.12874,0.00596,0.00966,0.01132,0.00019,0.00042,0.00018,0.00073,0.02603,0.0011,0.0,0.0,0.00105,0.00037,0.99941,0.99948,3,Three_Phase,1,0.005456
1.03281,0.05202,0.05152,0.05232,0.94963,0.95013,0.94936,0.79225,0.79151,0.79109,1.13497,1.12743,1.1251,1.13497,0.0088,0.00119,0.00619,0.00081,0.00048,0.00028,0.00026,0.02688,0.00169,0.0,0.0,0.00829,0.0008,0.99906,0.99854,3,Three_Phase,1,0.006158
1.03268,0.05193,0.05211,0.05157,0.94971,0.94957,0.9501,0.79129,0.79137,0.79198,1.1244,1.13487,1.12406,1.13487,0.00626,0.00946,0.00666,0.00022,0.00038,0.00032,0.00014,0.02401,0.00133,0.0,0.0,0.00583,0.00054,1.0001,1.00086,3,Three_Phase,1,0.006952
1.03276,0.0517,0.05164,0.05121,0.94994,0.95002,0.95042,0.79164,0.7913,0.79198,1.12998,1.12807,1.12673,1.12998,0.00983,0.00238,0.00808,0.00079,0.00038,0.00055,0.00067,0.02764,0.00163,0.0,0.0,0.00602,0.00043,0.99957,1.00042,3,Three_Phase,1,0.007848
1.03293,0.05212,0.05155,0.05201,0.94954,0.9501,0.94965,0.79148,0.79163,0.79178,1.13552,1.13307,1.12521,1.13552,0.00783,0.01091,0.00352,0.00043,0.00067,0.00039,0.0005,0.02221,0.00137,0.0,0.0,0.00656,0.00019,1.00019,1.00037,3,Three_Phase,1,0.008859
1.03283,0.05179,0.05231,0.05203,0.94986,0.94936,0.94964,0.79191,0.79154,0.79181,1.12503,1.1216,1.12333,1.12503,0.00568,0.00415,0.00263,0.0006,0.00057,0.00018,0.00083,0.02328,0.00152,0.0,0.0,0.00513,0.00027,0.99954,0.99987,3,Three_Phase,1,0.01
1.03325,0.052,0.05147,0.0522,0.94968,0.95012,0.94944,0.7918,0.79165,0.79127,1.13019,1.12243,1.12097,1.13019,0.00853,0.01106,0.0043,0.00108,0.00021,0.0003,0.00084,0.02372,0.00177,0.0,0.0,0.00815,0.00039,0.99982,0.99933,3,Three_Phase,1,0.011288
1.03279,0.05174,0.0516,0.05195,0.9499,0.95005,0.94971,0.79126,0.79166,0.79151,1.12549,1.12491,1.12999,1.12999,0.00551,0.00465,0.00689,0.00075,0.00041,0.00059,0.00041,0.02331,0.00206,0.0,0.0,0.00361,0.00027,1.00051,1.00031,3,Three_Phase,1,0.012743
1.03323,0.05234,0.0522,0.05154,0.94934,0.94946,0.95012,0.7918,0.79198,0.79157,1.12555,1.12923,1.12882,1.12923,0.00829,0.0205,0.00694,0.00035,0.00022,0.00059,0.00053,0.03069,0.00175,0.0,0.0,0.00939,0.00027,1.00023,0.99971,3,Three_Phase,1,0.014384
1.03287,0.05185,0.05161,0.05245,0.9498,0.95004,0.94923,0.79107,0.79115,0.79094,1.13102,1.12666,1.12576,1.13102,0.00455,0.0094,0.00519,0.00012,0.00061,0.0004,0.0003,0.02817,0.00162,0.0,0.0,0.00923,0.00014,1.00011,0.99984,3,Three_Phase,1,0.016238
1.03264,0.05153,0.05196,0.0519,0.9501,0.9497,0.94977,0.79166,0.79182,0.79215,1.13071,1.13111,1.1278,1.13111,0.00678,0.01076,0.00467,0.00039,0.00053,0.00029,0.00105,0.02418,0.00131,0.0,0.0,0.00517,0.00035,1.0002,1.00062,3,Three_Phase,1,0.01833
1.03352,0.05163,0.05185,0.05129,0.95004,0.94981,0.95033,0.79149,0.79188,0.79135,1.12707,1.12586,1.12332,1.12707,0.01401,0.01052,0.01465,0.00043,0.00145,0.00044,0.00036,0.02605,0.00205,0.0,0.0,0.00586,0.00039,1.0005,0.99982,3,Three_Phase,1,0.020691
1.03269,0.05192,0.05179,0.0519,0.94973,0.94984,0.94977,0.79134,0.79123,0.79209,1.12914,1.12944,1.13252,1.13252,0.01074,0.01182,0.00626,0.00045,0.0006,0.00078,0.00062,0.02918,0.00127,0.0,0.0,0.0015,0.00068,0.99987,1.00095,3,Three_Phase,1,0.023357
1.03264,0.05237,0.05155,0.05178,0.94928,0.95011,0.94987,0.79139,0.79146,0.79179,1.12851,1.12648,1.1276,1.12851,0.00608,0.00801,0.0072,0.0004,0.00043,0.00013,0.0003,0.02164,0.00183,0.0,0.0,0.00907,0.00031,1.00009,1.00051,3,Three_Phase,1,0.026367
1.03259,0.05197,0.05224,0.0517,0.94967,0.94941,0.94993,0.79076,0.79152,0.79116,1.12597,1.12359,1.12459,1.12597,0.00566,0.00554,0.00803,0.00025,0.00086,0.00029,6e-05,0.02485,0.00182,0.0,0.0,0.00515,0.00049,1.00096,1.0005,3,Three_Phase,1,0.029764
1.03361,0.05135,0.05181,0.05177,0.95032,0.94982,0.94988,0.79123,0.79121,0.79141,1.12363,1.12664,1.12458,1.12664,0.00942,0.01234,0.0073,0.00065,0.00058,0.00072,0.00044,0.03016,0.00126,0.0,0.0,0.00567,0.00016,0.99997,1.00023,3,Three_Phase,1,0.033598
1.03266,0.05194,0.05175,0.0524,0.9497,0.9499,0.94927,0.7916,0.7923,0.79178,1.13029,1.12553,1.1323,1.1323,0.01546,0.00655,0.01187,0.0003,0.00085,0.00051,0.00073,0.02671,0.00168,0.0,0.0,0.00704,0.00051,1.00088,1.00023,3,Three_Phase,1,0.037927
1.0324,0.0517,0.05162,0.05203,0.94992,0.95003,0.94965,0.7919,0.79145,0.79132,1.13004,1.1247,1.12853,1.13004,0.01045,0.01055,0.01041,0.00016,0.00016,0.0006,0.00052,0.02846,0.00151,0.0,0.0,0.00474,0.00043,0.99943,0.99927,3,Three_Phase,1,0.042813
1.03265,0.05181,0.05178,0.05159,0.94983,0.94987,0.95005,0.79154,0.79193,0.79182,1.12753,1.12796,1.12502,1.12796,0.01415,0.00706,0.00758,0.00025,0.00065,0.00025,0.00011,0.02712,0.00154,0.0,0.0,0.00266,0.00028,1.00049,1.00035,3,Three_Phase,1,0.048329
1.03294,0.05159,0.05163,0.05164,0.95005,0.95003,0.95,0.79114,0.79109,0.79165,1.12364,1.12961,1.12977,1.12977,0.00348,0.01294,0.00837,0.00042,0.0005,0.00074,0.0012,0.02093,0.00142,0.0,0.0,0.00056,0.00045,0.99993,1.00064,3,Three_Phase,1,0.054556
1.03293,0.05123,0.05234,0.05257,0.95041,0.94935,0.94911,0.7915,0.79174,0.79174,1.12374,1.12633,1.12753,1.12753,0.00857,0.00633,0.00926,0.00058,0.00049,0.0005,0.0007,0.02215,0.00124,0.0,0.0,0.01572,0.00021,1.00031,1.0003,3,Three_Phase,1,0.061585
1.0323,0.0518,0.05169,0.0518,0.94982,0.94995,0.94986,0.79152,0.79165,0.79163,1.12938,1.12614,1.12266,1.12938,0.01239,0.00158,0.01224,0.00089,0.00063,0.00049,0.00045,0.03015,0.00157,0.0,0.0,0.00136,0.0001,1.00016,1.00014,3,Three_Phase,1,0.069519
1.03272,0.05171,0.05165,0.05155,0.94993,0.95002,0.95011,0.79103,0.79124,0.79144,1.12417,1.12607,1.1283,1.1283,0.00328,0.01668,0.00615,0.00032,0.00048,0.00043,0.00035,0.02983,0.00162,0.0,0.0,0.00169,0.00026,1.00026,1.00052,3,Three_Phase,1,0.078476
1.03384,0.05216,0.05239,0.0513,0.94954,0.9493,0.95035,0.79191,0.79161,0.79135,1.12488,1.12432,1.12533,1.12533,0.00132,0.00874,0.00328,0.00038,0.00073,0.00085,0.00043,0.02209,0.00142,0.0,0.0,0.01249,0.00036,0.99962,0.9993,3,Three_Phase,1,0.088587
1.03266,0.05217,0.05237,0.0517,0.94948,0.94929,0.94994,0.79134,0.79195,0.79088,1.12681,1.12732,1.12406,1.12732,0.00914,0.00431,0.00841,0.00063,0.00026,0.0002,0.00042,0.02855,0.00183,0.0,0.0,0.00726,0.00071,1.00076,0.99941,3,Three_Phase,1,0.1
1.03285,0.05129,0.05204,0.05169,0.95034,0.9496,0.94994,0.79163,0.79137,0.79162,1.12639,1.12681,1.12297,1.12681,0.00407,0.01998,0.00833,7e-05,0.00017,0.00042,0.00064,0.02902,0.00113,0.0,0.0,0.00743,0.00021,0.99967,0.99999,4,Three_Phase,1,0.0
1.0327,0.05142,0.05177,0.05175,0.95021,0.94987,0.94989,0.792,0.79168,0.79195,1.12934,1.12289,1.12527,1.12934,0.01931,0.01478,0.0049,0.00031,0.00099,0.00073,0.00057,0.02905,0.00261,0.0,0.0,0.00441,0.00025,0.99959,0.99993,4,Three_Phase,1,0.001
1.0325,0.05109,0.05264,0.05148,0.95052,0.94902,0.95015,0.79169,0.79138,0.7916,1.12874,1.12837,1.12481,1.12874,0.00724,0.00165,0.00841,0.0003,0.00042,0.00026,0.00039,0.01973,0.00133,0.0,0.0,0.01754,0.00022,0.99961,0.99988,4,Three_Phase,1,0.001129
1.03319,0.05188,0.0518,0.05148,0.94979,0.94986,0.95016,0.79149,0.79202,0.79191,1.12749,1.12963,1.12809,1.12963,0.00326,0.00349,0.00727,0.00088,0.00069,0.00049,7e-05,0.01438,0.00192,0.0,0.0,0.00458,0.0004,1.00068,1.00053,4,Three_Phase,1,0.001274
1.03317,0.05209,0.05201,0.05182,0.94958,0.94963,0.94983,0.79134,0.79199,0.79195,1.12376,1.12548,1.12294,1.12548,0.00693,0.00521,0.01047,0.00043,0.00039,0.00024,0.0001,0.02935,0.00159,0.0,0.0,0.00296,0.00053,1.00082,1.00077,4,Three_Phase,1,0.001438
1.03245,0.0519,0.05165,0.0519,0.94973,0.94999,0.94972,0.79152,0.79162,0.79179,1.12818,1.12842,1.12564,1.12842,0.01402,0.01005,0.00858,0.00032,0.00076,0.00028,0.00051,0.02496,0.00199,0.0,0.0,0.00324,0.00018,1.00013,1.00034,4,Three_Phase,1,0.001624
1.03266,0.05124,0.05172,0.05164,0.95038,0.94993,0.95002,0.792,0.79125,0.79164,1.13385,1.12496,1.12766,1.13385,0.00396,0.00672,0.00816,0.00036,0.00053,0.00013,0.00037,0.02537,0.00103,0.0,0.0,0.00567,0.00048,0.99905,0.99954,4,Three_Phase,1,0.001833
1.03282,0.05157,0.05139,0.05194,0.95007,0.95025,0.94974,0.79171,0.79142,0.79114,1.12763,1.12831,1.12843,1.12843,0.00721,0.01037,0.00623,0.00012,0.00036,0.00063,0.00098,0.0262,0.00158,0.0,0.0,0.00595,0.00036,0.99963,0.99928,4,Three_Phase,1,0.002069
1.03263,0.05157,0.05112,0.05137,0.95006,0.95053,0.95024,0.79163,0.79145,0.79121,1.12789,1.12687,1.12437,1.12789,0.00224,0.00422,0.0101,0.00057,0.00015,0.00089,0.00016,0.02284,0.00142,0.0,0.0,0.00456,0.00028,0.99977,0.99947,4,Three_Phase,1,0.002336
1.03286,0.05182,0.05163,0.05121,0.94983,0.95001,0.95042,0.79148,0.79203,0.79129,1.13178,1.12894,1.12461,1.13178,0.01149,0.00872,0.00625,0.00028,0.00085,0.00061,0.0005,0.02073,0.00152,0.0,0.0,0.0067,0.00054,1.00069,0.99976,4,Three_Phase,1,0.002637
1.03332,0.05191,0.05168,0.05217,0.94976,0.94998,0.94951,0.79174,0.79197,0.79197,1.12583,1.12524,1.12581,1.12583,0.00335,0.01052,0.00893,0.00031,6e-05,0.00068,0.00049,0.02856,0.00148,0.0,0.0,0.00479,0.00019,1.00028,1.00028,4,Three_Phase,1,0.002976
1.03272,0.05238,0.05179,0.05182,0.94928,0.94985,0.94982,0.79194,0.79117,0.79121,1.12831,1.1307,1.1234,1.1307,0.01472,0.01154,0.00338,0.00023,0.00037,0.00067,0.00035,0.02653,0.00221,0.0,0.0,0.00736,0.00062,0.99904,0.99909,4,Three_Phase,1,0.00336
1.03337,0.05235,0.05148,0.05187,0.94934,0.95016,0.94978,0.79159,0.79138,0.79137,1.12446,1.12186,1.12428,1.12446,0.00566,0.00776,0.0089,0.00023,0.00073,0.00014,0.0005,0.01965,0.00142,0.0,0.0,0.00874,0.00018,0.99973,0.99972,4,Three_Phase,1,0.003793
1.03299,0.05201,0.05219,0.05185,0.94965,0.94947,0.94979,0.79128,0.79173,0.79157,1.12287,1.12553,1.12741,1.12741,0.00629,0.01196,0.00794,0.00037,0.001,8e-05,0.0003,0.02448,0.0016,0.0,0.0,0.00335,0.00031,1.00057,1.00037,4,Three_Phase,1,0.004281
1.033,0.05167,0.05187,0.05192,0.94998,0.9498,0.94974,0.79111,0.79085,0.79186,1.12713,1.12489,1.12833,1.12833,0.00563,0.00105,0.0121,0.00053,0.00019,0.00013,0.00093,0.02379,0.00203,0.0,0.0,0.00294,0.00074,0.99967,1.00094,4,Three_Phase,1,0.004833
1.0334,0.05226,0.0521,0.05195,0.94943,0.94955,0.94971,0.79167,0.79144,0.79124,1.12655,1.12366,1.12361,1.12655,0.00055,0.00252,0.00869,0.00061,0.0014,0.0002,0.0012,0.02346,0.00242,0.0,0.0,0.00297,0.00028,0.99971,0.99946,4,Three_Phase,1,0.005456
1.03257,0.05215,0.0521,0.05189,0.9495,0.94954,0.94979,0.79171,0.79197,0.79197,1.12368,1.12499,1.1214,1.12499,0.01078,0.01115,0.0142,0.00011,0.00011,0.00038,0.0006,0.03133,0.00149,0.0,0.0,0.00307,0.00022,1.00033,1.00032,4,Three_Phase,1,0.006158
1.03273,0.05185,0.05232,0.05193,0.94979,0.94933,0.9497,0.79195,0.79177,0.79056,1.12697,1.12875,1.12175,1.12875,0.0034,0.00405,0.01177,0.00014,0.00079,0.00027,0.00038,0.02589,0.00154,0.0,0.0,0.00552,0.0011,0.99977,0.99824,4,Three_Phase,1,0.006952
1.03258,0.05189,0.05167,0.05238,0.94975,0.94999,0.94927,0.792,0.79206,0.79141,1.12724,1.12703,1.12574,1.12724,0.00372,0.00385,0.00304,0.0009,0.00014,0.00089,0.00065,0.01906,0.00184,0.0,0.0,0.00772,0.00052,1.00008,0.99926,4,Three_Phase,1,0.007848
1.03313,0.05137,0.05139,0.05209,0.95028,0.95027,0.94956,0.79132,0.79119,0.7917,1.12959,1.12685,1.12696,1.12959,0.0085,0.00433,0.00789,0.00013,0.00066,0.00026,0.00036,0.02574,0.00118,0.0,0.0,0.00916,0.00038,0.99983,1.00048,4,Three_Phase,1,0.008859
1.03268,0.05303,0.05232,0.05173,0.94865,0.94935,0.94991,0.79179,0.79139,0.79147,1.12565,1.12687,1.12491,1.12687,0.0059,0.00101,0.00924,0.00026,0.0007,0.00089,0.00113,0.02279,0.00192,0.0,0.0,0.01281,0.0003,0.99949,0.9996,4,Three_Phase,1,0.01
1.03251,0.0519,0.05203,0.05189,0.94974,0.94963,0.94976,0.79159,0.79201,0.79194,1.13087,1.12987,1.12338,1.13087,0.00924,0.00642,0.0065,0.00048,0.0005,0.00103,0.00078,0.02803,0.00126,0.0,0.0,0.00174,0.00033,1.00054,1.00044,4,Three_Phase,1,0.011288
1.03296,0.05212,0.05218,0.05193,0.94955,0.94946,0.94973,0.79194,0.79155,0.7913,1.13069,1.12337,1.13266,1.13266,0.00386,0.01173,0.00795,0.00059,0.00054,0.00078,0.00034,0.02928,0.00199,0.0,0.0,0.00276,0.00044,0.9995,0.99919,4,Three_Phase,1,0.012743
1.03286,0.05286,0.05176,0.05224,0.94882,0.94987,0.94943,0.79104,0.7916,0.79184,1.12457,1.12813,1.12625,1.12813,0.0082,0.01028,0.00409,0.0006,0.0009,0.00106,0.00031,0.0294,0.00193,0.0,0.0,0.01101,0.00057,1.0007,1.00101,4,Three_Phase,1,0.014384
1.03322,0.05271,0.05202,0.05161,0.94898,0.94963,0.95002,0.79084,0.79173,0.79219,1.12566,1.12597,1.12912,1.12912,0.01276,0.01185,0.00185,0.00076,0.00079,0.00032,0.00048,0.0272,0.00135,0.0,0.0,0.01147,0.00095,1.00114,1.00171,4,Three_Phase,1,0.016238
1.03284,0.05151,0.05189,0.05164,0.95013,0.94975,0.95002,0.79172,0.79183,0.79173,1.13288,1.12655,1.12605,1.13288,0.0007,0.00983,0.0049,0.00072,0.00032,0.00063,0.00042,0.02078,0.00205,0.0,0.0,0.00403,9e-05,1.00014,1.00001,4,Three_Phase,1,0.01833
1.03298,0.05221,0.05228,0.05208,0.94946,0.94938,0.94955,0.79145,0.79199,0.79162,1.12771,1.12635,1.12837,1.12837,0.00284,0.00196,0.00611,0.00021,0.00026,0.00063,0.00102,0.01787,0.00148,0.0,0.0,0.00206,0.00038,1.00068,1.00022,4,Three_Phase,1,0.020691
1.03281,0.05188,0.05227,0.0521,0.94976,0.94942,0.94956,0.79155,0.79181,0.79158,1.1294,1.12319,1.12468,1.1294,0.00862,0.00516,0.00957,0.00074,0.00053,0.0005,0.0002,0.02743,0.00174,0.0,0.0,0.00381,0.00021,1.00033,1.00004,4,Three_Phase,1,0.023357
1.03361,0.05172,0.05157,0.05196,0.94996,0.95008,0.94969,0.79162,0.79127,0.79153,1.12475,1.12334,1.12839,1.12839,0.00128,0.01086,0.00796,0.0005,0.00035,0.00091,0.00049,0.02343,0.00168,0.0,0.0,0.00402,0.00026,0.99956,0.9999,4,Three_Phase,1,0.026367
1.03302,0.05182,0.05186,0.05215,0.94983,0.94978,0.9495,0.79129,0.79173,0.79176,1.12325,1.12349,1.12964,1.12964,0.00884,0.00772,0.00703,0.00077,0.00027,0.00121,0.00053,0.02908,0.00186,0.0,0.0,0.00393,0.00038,1.00055,1.00059,4,Three_Phase,1,0.029764
1.03268,0.0513,0.05201,0.05151,0.95032,0.94964,0.95013,0.79157,0.79149,0.79153,1.12623,1.12383,1.12462,1.12623,0.00168,0.0086,0.00393,0.00051,0.0004,0.00038,0.00026,0.01515,0.00163,0.0,0.0,0.00778,6e-05,0.99989,0.99995,4,Three_Phase,1,0.033598
1.03293,0.05145,0.05204,0.05138,0.95019,0.94963,0.95029,0.79211,0.79161,0.79202,1.125,1.12315,1.14029,1.14029,0.01508,0.0034,0.00264,0.00061,0.00081,0.00086,0.00065,0.03142,0.00231,0.0,0.0,0.00816,0.00038,0.99937,0.99989,4,Three_Phase,1,0.037927
1.03292,0.05204,0.05186,0.05227,0.94962,0.94978,0.94937,0.79162,0.79159,0.79137,1.12515,1.12344,1.12938,1.12938,0.00865,0.01576,0.00692,0.00078,0.00061,0.00053,0.00041,0.02567,0.00139,0.0,0.0,0.00406,0.0002,0.99997,0.99969,4,Three_Phase,1,0.042813
1.03274,0.05185,0.05196,0.05204,0.94979,0.94969,0.94963,0.79162,0.79151,0.7917,1.12513,1.12482,1.13102,1.13102,0.01419,0.00511,0.00526,0.00035,0.00059,0.00041,0.00037,0.02393,0.00119,0.0,0.0,0.00188,0.00013,0.99986,1.0001,4,Three_Phase,1,0.048329
1.03223,0.05196,0.05163,0.05164,0.94967,0.95003,0.95002,0.79144,0.79152,0.79194,1.12408,1.12613,1.12674,1.12674,0.00507,0.01288,0.0095,0.00051,5e-05,0.0005,0.0005,0.021,0.00138,0.0,0.0,0.00412,0.00039,1.0001,1.00063,4,Three_Phase,1,0.054556
1.03253,0.05162,0.05159,0.0516,0.95001,0.95003,0.95006,0.7914,0.79162,0.79145,1.12739,1.1221,1.12381,1.12739,0.00414,0.00928,0.01198,0.00028,0.00055,0.00081,0.00025,0.02654,0.00165,0.0,0.0,0.00025,0.00017,1.00028,1.00006,4,Three_Phase,1,0.061585
1.03256,0.05282,0.05185,0.05162,0.94885,0.94979,0.95002,0.79206,0.79202,0.79191,1.12756,1.12771,1.12945,1.12945,0.00953,0.00229,0.0078,0.00029,0.00128,0.00061,0.0002,0.02474,0.00208,0.0,0.0,0.01384,0.00011,0.99995,0.99981,4,Three_Phase,1,0.069519
1.03287,0.05135,0.05192,0.0524,0.95028,0.94973,0.94926,0.79166,0.79196,0.79157,1.12443,1.13006,1.13094,1.13094,0.00717,0.00601,0.00345,0.00047,0.0001,0.00089,0.00048,0.02329,0.00117,0.0,0.0,0.01043,0.00029,1.00038,0.99989,4,Three_Phase,1,0.078476
1.03333,0.05196,0.0519,0.05195,0.94972,0.94974,0.94969,0.79134,0.79188,0.79185,1.13044,1.12856,1.12838,1.13044,0.00581,0.01141,0.00478,0.00065,0.00051,0.00053,0.00061,0.02186,0.00145,0.0,0.0,0.00073,0.00044,1.00068,1.00064,4,Three_Phase,1,0.088587
1.03256,0.05252,0.05131,0.0523,0.94914,0.9503,0.94936,0.79167,0.79168,0.79172,1.1269,1.12446,1.12774,1.12774,0.01363,0.00507,0.01291,0.00081,0.00053,0.00024,0.00049,0.02867,0.00146,0.0,0.0,0.01415,4e-05,1.00001,1.00006,4,Three_Phase,1,0.1
1.03309,0.05174,0.05198,0.05205,0.94992,0.94968,0.94965,0.79214,0.79178,0.79235,1.12685,1.12651,1.13305,1.13305,0.00422,0.00835,0.00848,0.00048,0.0006,0.0002,0.00034,0.03029,0.00168,0.0,0.0,0.00356,0.00039,0.99955,1.00026,5,Three_Phase,1,0.0
1.03289,0.05219,0.052,0.05171,0.94947,0.94965,0.94994,0.79142,0.79191,0.79133,1.1217,1.13004,1.12755,1.13004,0.00661,0.00555,0.01307,0.00029,0.00063,0.00053,0.00028,0.02886,0.00147,0.0,0.0,0.00493,0.00045,1.00062,0.99989,5,Three_Phase,1,0.001
1.03333,0.05163,0.05155,0.05216,0.95004,0.95012,0.94949,0.79219,0.79201,0.7917,1.13263,1.12611,1.12765,1.13263,0.00966,0.00335,0.00391,0.00063,0.00028,0.00046,0.00032,0.02491,0.00123,0.0,0.0,0.00743,0.00033,0.99977,0.99939,5,Three_Phase,1,0.001129
1.03309,0.05153,0.05176,0.05197,0.95012,0.94989,0.94968,0.7908,0.79114,0.79212,1.12707,1.12622,1.13216,1.13216,0.01494,0.01039,0.00419,0.00013,0.00033,0.00094,0.00033,0.02809,0.00153,0.0,0.0,0.00424,0.00097,1.00043,1.00166,5,Three_Phase,1,0.001274
1.03271,0.05161,0.05174,0.05213,0.95002,0.94991,0.94954,0.79172,0.7913,0.79197,1.12642,1.12306,1.12559,1.12642,0.01046,0.01018,0.00193,0.00057,0.0002,0.00041,0.00059,0.02405,0.00163,0.0,0.0,0.00582,0.00046,0.99947,1.00033,5,Three_Phase,1,0.001438
1.03329,0.05212,0.05207,0.05184,0.94956,0.94957,0.94981,0.79138,0.79132,0.79167,1.1242,1.12435,1.12874,1.12874,0.01722,0.00537,0.00892,0.0007,0.00058,0.00098,0.00086,0.03264,0.00192,0.0,0.0,0.00336,0.00027,0.99992,1.00037,5,Three_Phase,1,0.001624
